root_tweet_id,thread_text,human_label
353650.0,"Customer: @AmericanAir How do I get a refund on the inflight WiFi I purchased? The connection is so intermittent it’s unusable. $19 wasted really.
Brand: @200065 We know staying connected is important. Please contact our friends @116462 for assistance.
Customer: @AmericanAir @116462 Hey @116462, help with the above please?",flight_disruption_refund
1565421.0,"Customer: @AmericanAir is on some bullshit
Brand: @457404 You seem upset. What can we do to help?
Customer: @AmericanAir Assign me a seat instead of over booking your flights. I can’t even check in online because you have oversold the flight.
Brand: @457404 You can still check-in. It should give you the option to check in with out modifying seats. Contact Web Support https://t.co/9JTaYxpILx
Customer: @AmericanAir No it doesn’t. I’ve even called your slightly english speaking hotline and they wouldn’t do it.
Brand: @457404 We're unable to check you in over the phone. But see our airport team as soon as you arrive and they'll get you taken care of.
Customer: @AmericanAir exactly. Because your flight is overbooked",flight_disruption_refund
1054901.0,"Customer: @AmericanAir disgusting service and not able to speak to any customer service avoid this airline
Brand: @369248 We understand you were unhappy with our temporary lounge closure. Renovations are underway, and will reopen when complete.
Customer: @AmericanAir Urselves
Brand: @369248 We hear your concerns, and are unable to offer a refund on a ticket that's already been used.
Customer: @AmericanAir Disgusting service I did NOT get the service I paid for and want refund for Xtra leg room I paid for in economy
Brand: @369248 We'd be happy to take a closer look at your reservation with you, please DM your record locator.
Customer: @AmericanAir Record locator?
Brand: @369248 The 6 letter record locator that identifies your reservation with us.
Customer: @AmericanAir NTGBKW
Brand: @369248 For your privacy, please remove this from the public eye and follow-up via DM.
Customer: @AmericanAir U can DM me
Brand: @369248 We're following you now. Feel free to message us via DM.
Customer: @AmericanAir I have no reason to dm u. U know the problem and how I want it resolved
Brand: @369248 We never like to hear that our service has disappointed you. We took a closer look and are unable to refund you for your recent experience
Customer: @AmericanAir Then I will be disputing the charge it’s not possible uv taken a look so quick just shows how much u care and how serious u take it
Brand: @369248 We're unable to offer a refund on the upgrade you've already used.
Customer: @AmericanAir Would I rather half way thru flight I sit in economy and then ur refund? Stop looking for xuses u have bad enough name as it is",flight_disruption_refund
291935.0,"Customer: It'd be nice to speak to someone in 20 minutes instead of waiting an HOUR to change your flight @americanair 🙄
Brand: @185518 Many flight changes can be made on the AA website too!
Customer: @AmericanAir but o have a credit from a flight I had to cancel to Puerto Rico so the rep. I spoke to informed me to call to schedule",booking_reservation
2736325.0,"Customer: @AmericanAir ! )) • https://t.co/QJSxNljkqG
Brand: @766799 The old and new! We love it. Have a great day.
Customer: @AmericanAir •• TKs ...",positive_feedback
2627968.0,"Customer: @AmericanAir I purchased an exit row seat for flight 5572 and 12C is decidedly not an exit row seat.
Brand: @742238 We'd be happy to take a closer look at this.Please follow and meet us in DMs with your record locator.
Customer: @AmericanAir Done",booking_reservation
1742752.0,"Customer: @8690  @americanair I want my $200 change fee reimbursed plain &amp; simple;  also refunds for specific aisle seats of which I paid extra &amp; did not use; quit scamming US;  @216802 @25695 @120330
Brand: @373180 Please DM your record locator and details. We'd like to review this situation closer.
Customer: @AmericanAir was told to DM my record locator XTPXUD   tkt 0012151159846  &amp; tkt 0012153434830      Allianz  AMR00021899602   wanting $200.00 change fee reimbursed &amp; extra money I paid for upgrade aisle seats;  wanting aisle seats on trip from PHX - BNA;  thanks
Brand: @373180 We're looking at your DM now.
Customer: @AmericanAir still nothing has happened;  left Beth Winston a message - it is Monday am Oct. 23rd, still nothing has been resolved;   BAD AIRLINE @AmericanAir",flight_disruption_refund
2708740.0,"Customer: Hey @AmericanAir why is it taking over 10 minuted to open the door and 40 minutes to get bags at DCA? You are worse @116450. Never again
Brand: @760655 We know you're ready to have your bags and be on your way. Have you been reunited?
Customer: @AmericanAir I'm now at any hour since touch down.  AA 543. Never again",baggage_fees
2504442.0,"Customer: Just got to Grenada and @AmericanAir sent my bags Bogota, Columbia. 🤦🏽‍♂️ Second time this happened coming to Grenada.
Brand: @317490 We're truly sorry to hear this happened. Please file a report with our team and check the status here: https://t.co/Lts67cwTlN
Customer: @AmericanAir “Sorry” is easy. I’m going to have to buy a new wardrobe. Who pays for that? #fail",baggage_fees
2712878.0,"Customer: Seriously. @AmericanAir you're losing a customer fast. And this is why I fly @SouthwestAir
Brand: @761619 What's going on, Meg?
Customer: @AmericanAir I've been flying with y'all all day and I've nothing but attitude from employees and even watched employees argue with each other in front of guests.",service_quality_complaint
1751843.0,"Customer: Home again. Thank you @5768 @133079 @SouthwestAir @AmericanAir @145741 for helping my great US and Iceland flap #holiday https://t.co/6XR2eB6Y0z
Brand: @527810 Sometimes the best #AAdventure is going #homesweethome.
Customer: @AmericanAir You might well be right. Well I certainly had an #aadventure my poor wings are aching
Brand: @527810 We appreciate you including us in your travel plans and can't wait to see you again soon!
Customer: @AmericanAir Hopefully won't be too long, I'll see how the bat balance is - need to do some saving up! ✈️💸💵",positive_feedback
2296717.0,"Customer: @AmericanAir #mad this morning flight #527. Mechanical issues, major delay&amp; upgraded seats on empty plane. Vacant seats not shown #ripoff
Customer: @AmericanAir Still frustrated. Would like American Airlines to refund the $74 fee to upgrade seats on an empty flight refunded. #leastyoucando
Brand: @666782 The upgraded seat costs aren't refundable once chosen. All available seat options are displayed at the time of check-in.
Customer: @AmericanAir # noway. Only options noticeable were the up charges.
Customer: @AmericanAir #rippedoff
Brand: @666782 We're sorry for the disappointment. Our gate team can always to the seating for you at no added cost.
Customer: @AmericanAir Please refund. It is such a small amount to you, but means the world to me.
Brand: @666782 We hear your concern, and are unable to offer a refund for an upgraded seat you've used.
Customer: @AmericanAir Thanks for your customer service. I feel so appreciated and valued. #rippedoff. @119351 #americanairlines poor customer service.",flight_disruption_refund
1027131.0,"Customer: Fuck you @AmericanAir https://t.co/0hymHS2oDA
Brand: @358149 Our sincere apologies for any rudeness you experienced as we strive to provide exceptional service at all times.
Customer: @AmericanAir The worst airlines .",service_quality_complaint
2513358.0,"Customer: take me home @AmericanAir After six weeks on the road I am ready to see my hubby and spend some QT at the homefront until after Turkey Day.  #workvibeflow #homebound
Brand: @716240 Welcome aboard, Tracy. That sounds fabulous! We'll gladly fly you to #theplacewhereyoubelong.
Customer: @AmericanAir @716240 Safe travels.",positive_feedback
797678.0,"Customer: @AmericanAir - my ipad pro stolen out of my checked luggage on nonstop from PHL-LAX and you are simply ""not reimbursing me"" re: policy?!?
Customer: @AmericanAir Case:AA-17CONROY-K12O11
Brand: @310179 We're sorry your disappointed with our Central Baggage Office. Here's more info regarding our Baggage Liability. https://t.co/ff2iw5MBeU
Customer: @AmericanAir consider the fact that i'm a frequent business traveler. i wanted to give you guys the oppt'y to be human about this b4 i escalate in my Co.
Brand: @310179 We hear your concerns and highly encourage customers to carry on valuable items.
Customer: @AmericanAir When does this occur?  Certainly not when i handed my bag in at the ticket counter.",baggage_fees
2272043.0,"Customer: Lucky to say, I never had a single bad experience with @AmericanAir.  #travel #Airplane https://t.co/5Hd7LzgJRl
Brand: @660966 We love having this record with you! We work hard to provide a great experience every time.
Customer: @AmericanAir You guys definitly do. Always my #1 choice. And how can someone go wrong with this awesome morning cookie :).

Keep up the good work https://t.co/kFgXA0YMoC",positive_feedback
780411.0,"Customer: @americanair. Thanks for finding my luggage. However it is now lost between the airport and the hotel or you delivery service did not pickup
Brand: @306328 If you have your claim number, you can track the delivery of your bags here: https://t.co/CWhl8tcyzH
Customer: @AmericanAir Nope says that the bag is not on your system. Nope wondering if you actually found the bag.",baggage_fees
1536528.0,"Customer: Hey @AmericanAir , how much is it to upgrade from economy to extra economy on an LAX to Heathrow flight?
Brand: @476399 We can check that for you. Please DM your record locator for a closer look.
Customer: @AmericanAir Done",booking_reservation
361496.0,"Customer: What better way to end #ghc17 trip by watching @116 in @AmericanAir flight - who doesn't become #wonderwoman after #ghc17?
Brand: @201612 We love having you with us, Gilda!
Customer: @AmericanAir Glad to hear since I will keep flying with you to finish the 2nd 🎥 I started yesterday - we landed too soon 😉",positive_feedback
2317305.0,"Customer: Or I should win an award or the @AmericanAir website is really confusing.
Brand: @485183 We're sorry to hear this but we're here to help clarify anything. How can we help?
Customer: @AmericanAir I can't find the option to book a trip with money plus miles.",technical_app_issue
408577.0,"Customer: Hello Chicago!!! 🛬 Only bummer is @AmericanAir took my brand new hair spray! 😰maybe @83593  can send me a new one 🙏🏼 #badhairthistrip https://t.co/sES0tUpT2v
Brand: @212405 If it was over 3 ounces, it would need to be checked. Sorry that your hairspray didn't make it though.
Customer: @AmericanAir Yes realized to late!!! :) Bummer as I just bought!",baggage_fees
1000426.0,"Customer: .@AmericanAir just successfully offered $1800/person + meals/hotel to get 2 people 2 take same flt 2mrw from ORD—&gt;SAN. $AAL
Brand: @356842 That's #AAwesome, Mike! Where are we going?
Customer: @AmericanAir SAN today.",flight_disruption_refund
1267262.0,"Customer: The Big D was looking good yesterday morning from @AmericanAir https://t.co/DMa2aGRqaO
Brand: @416713 It was a beautiful day yesterday and we loved sharing the skies with you. We can't wait to do it all over again soon!
Customer: @AmericanAir I’m thinking ... tomorrow 😀",positive_feedback
178865.0,"Brand: We're bringing relief to Puerto Rico as our #AATeam continues to #LetGoodTakeFlight. See our ongoing efforts: https://t.co/ygLl3UUW5Z https://t.co/CqwjmaPpns
Customer: @AmericanAir We have 15,000 lbs+ to be delivered from SFO to Aguadilla, PR. Love to speak with anyone @AmericanAir who can help. https://t.co/MdDNPFW7R0
Brand: @158160 We've been reserving extra cargo space for charitable organizations. Please contact a local charity for assistance with this.
Customer: @AmericanAir Thank you for the information provided. #PuertoRicoSeLevanta 🇵🇷",policy_information
1107467.0,"Customer: Never in my life have I felt so unimportant and my that my hard American dollars don’t mean anything than air travel @AmericanAir
Brand: @381386 We're so very sorry this was your experience. We always want you to know how valued you are to us.
Customer: @AmericanAir If you want me and other customers to feel valued, you should probably show that in your customer experience.",service_quality_complaint
1524489.0,"Customer: @AmericanAir my flight attendant just told me you’re removing the awesome video screens you recently added. What’s up with that?
Brand: @473596 Many of our planes will come with the ability to charge your devices, and a place to hold them for you while you stream.
Customer: @AmericanAir 10-4",policy_information
1531558.0,"Customer: @AmericanAir diverts a flight.Doesn’t tell the passengers until they are onboard.No details on how to make up connecting flights.TERRIBLE!!
Brand: @475117 We always want to keep you in the loop and would be happy to help if you need rebooking. Please DM your record locator.
Customer: @AmericanAir Knew about diversion before departure,yet diverted to non hub city.Forced to clear customs.Everyone missing connections.TERRIBLE planning!",flight_disruption_refund
1627448.0,"Customer: @AmericanAir Might miss AA855 in PHX b/c AA2672 has 2 sit on tarmac waiting 4 gate 2 open. Bummer.
Brand: @498261 We see you've arrived at the gate now and should still have enough time to make it. Our flights don't close until 10 min prior to departure.
Customer: @AmericanAir Yes, made it. Thank you for checking.",flight_disruption_refund
1856449.0,"Customer: @555242 @AmericanAir Soooooooo frustrates me!!!!! Yes - I need to change Airlines - is a pattern of treatment - I feel like the more I fly the worse it gets
Brand: @555240 We'd like to continue seeing you on board! Our Executive Platinum desk is always available to help with bookings eligible for upgrading.
Customer: @AmericanAir @555240 They lost me when my wheelchair assist, 87 yr old mother was diverted for weather, offloaded and then they left without her. Trust is gone.",service_quality_complaint
574755.0,"Customer: @AmericanAir guys, my HKG-LAX upgrade request for today is still pending after 3+ months; let’s do this, I’m 6’2” and 15hrs in coach could literally be the end of me 🙏🏻
Brand: @255207 We're not able to confirm the upgrade, but we've got our #WingsCrossed for you!
Customer: @AmericanAir Guys, my life is in your hands, wish me luck 😉",booking_reservation
1984770.0,"Customer: Fly @AmericanAir -- they just gave my guitar her own seat so I wouldn’t have to put her under the plane https://t.co/dibOi9BKWM
Brand: @587481 She looks really comfy, Nathan. We're glad we are able to accommodate her on your flight.
Customer: @AmericanAir Thank you for using Ariana’s preferred pronoun.",positive_feedback
1254664.0,"Customer: Please @AmericanAir help this broke college girl change her flight to go home for the holidays
Brand: @414286 We're happy to take a peek. Please DM your record locator and what change you need to make.
Customer: @AmericanAir My heroes!!",booking_reservation
1623042.0,"Customer: @AmericanAir @18310
Brand: @497212 We're glad he was able to bring some sunshine into your day!
Customer: @AmericanAir Thanks @AmericanAir! His name is Karan Patel!! :-)
Brand: @497212 Nice, thanks for letting us know! We'll be sure to pass your kindness along to his team so that he's recognized. #AATeam
Customer: @AmericanAir Thank you!!",positive_feedback
783065.0,"Customer: “Sorry” didn’t get me there on time. @AmericanAir https://t.co/xZLgd9411D
Brand: @189229 We hear you, Nikki. We hope for another chance to show you a great experience.
Customer: @AmericanAir @189229 Hope, but not a chance of offering you any compensation for your time or pain, or any change in the cold, unfeeling AA culture.",flight_disruption_refund
1198005.0,"Customer: We made it home from Peru but our 4 bags of luggage still MIA @AmericanAir hope you get this figured out, not a happy client right now 😬
Brand: @401482 Please file a report at the airport and our team will get right on it for you. You can follow our progress here: https://t.co/Lts67cwTlN
Customer: @AmericanAir We fly American all over, never had anything like this happen.",baggage_fees
667950.0,"Customer: @AmericanAir I fly a lot and I just had 1 of my worst flying experiences ever on Nov.16th with AA.  Then a disappointing return flight on Monday night #terrible @151271 @279233
Brand: @139623 We're sorry your travel hasn't gone as planned. Please DM us the record locator and we'll take a look.
Customer: @AmericanAir Still have the bruise https://t.co/ljXhsHxW94",service_quality_complaint
2541869.0,"Customer: @AmericanAir @164688 35 minutes and waiting for baggage at A baggage claim for the LAX flight. Please do better. Why announce bags on the belt only to keep folks waiting? Almost at 40 minutes...
Brand: @641671 We know you're ready to be on your way. Our apologies for the extra wait time.
Customer: @AmericanAir And the light bulbs are out by carousel 3 and everyone was told bags would be on number 2 — only to move to 3 by chance in the dark. Really?",baggage_fees
1258615.0,"Customer: Bag lost in transit with suits, shirts and shoes. Here in the USA for the Breeders Crown TV coverage. Pls @AmericanAir find the bag 2day 🙏🙏🙏
Brand: @414909 We're sorry to hear that, Greg. Please be sure to file a claim with our baggage team so we can get you reunited as soon as possible.
Customer: @AmericanAir Claim was filed last night when the bag failed to arrive in Indy. Told it would arrive from Dallas into Indy on last flight Wed. It didn't",baggage_fees
2708746.0,"Customer: @AmericanAir Are you aware that your website craps itself when someone tries to pay with a non-US credit card? It never used to be like that but it has been near-on impossible for foreigners to book in the past few months
Brand: @760657 We're sorry about that, Jacob. Have you been able to book?
Customer: @AmericanAir Yes. But would be great for the website bug to be fixed. It has been doing this for months.",technical_app_issue
1489870.0,"Customer: Starting to feel like I live at the airport. LOL Off to NY today with @americanair via... https://t.co/2mTdmuqgtY https://t.co/9RGmnzM13R
Brand: @466035 We're thrilled to have you flying with us again Marian!
Customer: @AmericanAir Thanks for the warm welcome. Nice to see you all are up early, too. 😊😉😴
Brand: @466035 Airlines never sleep! #wink
Customer: @AmericanAir Same here. LOL 😳😉",positive_feedback
1266619.0,"Customer: @AmericanAir these old US Air planes gotta go... especially on a cross country flight... has the person in charge every flown XC before?
Brand: @416574 We're bringing new planes to the fleet as fast as we can, and retiring the older model planes. https://t.co/Cqtk8kHZip
Customer: @AmericanAir At least you're robots are honest! You should bring the fun back to flying, couple drinks, little movie, decent snacks and boom ur #1
Brand: @416574 We offer drinks, yummy Biscoff cookies and inflight entertainment on most flights. Take a peek: https://t.co/RcjsILm7Rc
Customer: @AmericanAir Did you just describe Biscoff cookies as yummy? You must be a robot. And your cocktails cost more money than going to an @168151 game thoughts?
Brand: @416574 We're #NoBotsHere, Al. We're a small team here to answer your questions and give advise.
Customer: @AmericanAir Oh cool. Rant over. Just want to become better friends. Talk when I make EP next year... if you're lucky 😜",service_quality_complaint
2305079.0,"Customer: @AmericanAir Why are checked bags not free? I followed the rules, paid $60 for 2 bags, then get to gate and 'carry-ons' have filled the bins and those who still have them get checked for free. Plus we are late taking off bc of this. Such garbage. #ripoff
Brand: @668792 If it fits the carry-on guidelines, you're welcome to bring them on board. Anything bigger will need to be checked at a charge.
Customer: @AmericanAir I'd suggest the math for the carry-on guidelines be looked at since half of the passengers hasn't boarded yet and the overheads were full.",baggage_fees
1017159.0,"Customer: @AmericanAir need promo code promised during yesterday's flight for Advantage club
Brand: @360667 Click here for more info https://t.co/OQin18JiZ1. You can access your account and apply.
Customer: @AmericanAir Today apply online to get 65k miles",booking_reservation
2276859.0,"Customer: @AmericanAir Are three any promotions for joining Admirals Club?  I am shopping around.
Brand: @614653 There are some different ways to join the Club, some having no cost at all! Check out this web link: https://t.co/JYv26kWUoP
Customer: @AmericanAir And was looking for a promotion are there any?",booking_reservation
1036323.0,"Customer: My husband and I have flown the same directions, same times different airlines and @SouthwestAir REALLY wins over @AmericanAir
Brand: @338953 That's not the impression we want for you. We'd love to change you mind and show you the great service we're committed to providing.
Customer: @AmericanAir Update that the American gate crew in Phoenix can really work some magic. We are thankful for them.",positive_feedback
2943933.0,"Customer: @AmericanAir so I've done all u asked and no one is responding .. nice way to treat frequent costumer and I have another flight book with guys for the 5th..some loyalty exchange ..smh
Brand: @133098 We'll forward your comments to our folks in Central Baggage. They'll review and respond back to you directly ASAP.
Customer: @AmericanAir You done that before ..i followed all their instructions.. yet no one seem to care ..yall just don't...simple truth.. costumers and their property means nothing to you guys after you've been payed..
Brand: @133098 We don't want you to feel that way, because we do care. As soon as we have more info to share, we'll be in contact.
Customer: @AmericanAir Same story different day. 2 weeks later...",baggage_fees
1630688.0,"Customer: @AmericanAir been standing here for 25 minutes and not one bag has come out from flight 1712. What is going on?
Brand: @499091 We're sorry for the wait this evening, our crew will have your bag to you as quickly as they can.
Customer: @AmericanAir You guys and the airport said terminal B baggage claim but then 30 minutes later an announcement said it was at Terminal A. Everyone had to walk outside to the new terminal. Pretty ridiculous mess up",baggage_fees
1573232.0,"Customer: @AmericanAir booked ticket with confirmation number NMHFOB, haven't yet received itinerary and receipt confirmation.
Brand: @484929 These tickets take a little extra time, but we're working on it. We appreciate your patience.
Customer: @AmericanAir Does it take more than 24 hours ?",booking_reservation
2816052.0,"Customer: @AmericanAir is flight AA1379 delayed?
Brand: @161111 We're showing it's scheduled to depart on time at 10:45p from LAX.
Customer: @AmericanAir Great thanks!",flight_disruption_refund
1541318.0,"Customer: i missed the checked baggage cutoff by 2 minutes and @AmericanAir bumped me to a flight 6 hours later so 🙃 never flying with them again https://t.co/6mz1iwasKt
Brand: @477665 Once you've missed the baggage cutoff time out agents are locked out out that flight. Sorry for your frustration.
Customer: @AmericanAir so change it. checked bag should be able to fly without the traveler on a later flight... it’s now going to be there 4 hours before i am.",baggage_fees
1440343.0,"Customer: Fairplay @AmericanAir Very smooth and enjoyable flight from LHR to NYC. Arrived safe and sound for @11115 eeek!! 😬😬
Brand: @454250 Thanks so much for sharing the skies with us this morning, Elaine. We're wishing you luck!
Customer: @AmericanAir Thank you very much. Thanks to the crew too (LHR 18.35 flight overnight), they were fab and looked after us v well. 🙂👏",positive_feedback
2792422.0,"Customer: @AmericanAir is the admiral club on Terminal D at DFW closed for renovation?  Also requirements for fine dining invitation?
Brand: @779316 Only Terminal A is closed at this time and you'll need to be on a qualifying international First Class ticket to gain access.
Customer: @AmericanAir International business to LHR and platinum not sufficient?",policy_information
2497741.0,"Customer: Made it home and my luggage is damaged!! @AmericanAir! What are you going to do about this? https://t.co/yi8EQPbOnL
Brand: @232437 Please make sure to let our airport Baggage team know about this. They can take a closer look for you.
Customer: @AmericanAir I should be reimbursed for my seating and my luggage!!",baggage_fees
854113.0,"Customer: @AmericanAir there was plenty enough in the overhead compartments and still forced me to check in my bag! When everyone else was not!
Brand: @322865 We love that you travel with us a lot, Jason. We're sorry to hear about what happened? Did you report this to our bag team once you landed?
Customer: @AmericanAir I did how ever report to customer relations in the damaged baggage",baggage_fees
295010.0,"Customer: Resv cancld b/c we missed bag check in by 3 mins. No 1 wanted 2 go above &amp; beyond for a family traveling w/twin tddlrs. Thanks @AmericanAir
Brand: @186256 Check in needs to be complete at least 45 min prior to departure. Please work with our airport team for assistance.
Customer: @AmericanAir Give me some useful information. Will you get me to my destination TODAY? I already know the cutoff time @AmericanAir
Brand: @186256 We see you've been put on standby for the flight out at 2:45p.
Customer: @AmericanAir Thanks @AmericanAir. Flying @116450 now. https://t.co/lP5a9Envzl",flight_disruption_refund
1235783.0,"Customer: @AmericanAir Nearly 6 hr First class flight PHL to LAX and no power in the seat.  Bought internet + computer will die soon. #unbelievable
Brand: @409845 We know staying charged is important. Did you let an attendant know so that they could try a reset?
Customer: @AmericanAir There were NO power supplies in the seats.  It wasn't about reseting.  I paid for Inflight gogo and could only work as long as my battery.
Brand: @409845 We're sorry for the inconvenience, Nicole. We're working hard on updating our fleet and hope to see you on a newer bird soon.
Customer: @AmericanAir In paying for 1st Class, I think you should notify passengers of no such service.",service_quality_complaint
2653874.0,"Customer: @AmericanAir my fiancé get sick on the plane when she seats in the back and they refused to move her absolutely unacceptable. Will definitely avoid after this.
Brand: @279396 We're very sorry for the frustration this caused you. We do all possible to accommodate your seating requests.
Customer: @AmericanAir Are you kidding me I get into the plane and both the seats to my left and right of me are empty!!! Your employee lied to my face, disgusting!  What the hell!!!!! https://t.co/fH4y4b7DbH",service_quality_complaint
842038.0,"Customer: VERY disappointed in @AmericanAir ! Huge $ for missing one leg of flight despite  Gold status. Shd treat good customers better!
Brand: @320298 You should always be treated great. What's going on today? DM your record locator and more details.
Customer: @AmericanAir Had to drive first leg of rt TRI-CLT. Called AA to let you know and was charged $185!Here's my BP from the flight I had to miss. https://t.co/AWydRdn8T4",flight_disruption_refund
1228169.0,"Customer: @AmericanAir #dont sweat it America Airlines , as planned all of your customers got tired of waiting and bought their own waters.
Brand: @407943 There should be a reference number starting with 1-XXXXXXXXXX Please meet us in DM with that reference number.
Customer: @AmericanAir Do you have an email address? I will forward you what I received",flight_disruption_refund
922267.0,"Customer: how can my flight depart at 12:45 if the incoming flight doesn’t arrive until 12:57? @AmericanAir https://t.co/9jb8djs0wT
Brand: @338937 Our system just needs to update, Carissa. We appreciate your patience.
Customer: @AmericanAir ok, so can you give me an update?
Brand: @338937 We're still showing a departure of 12:45p. As soon as it's updated you'll be notified.
Customer: @AmericanAir and what about arrival? google is showing me something different than your system https://t.co/sWwis5eAX8
Brand: @338937 You can always sign up for the latest updates here https://t.co/h88H9iXqqT.
Customer: @AmericanAir thank you so much for being absolutely unhelpful",flight_disruption_refund
2467186.0,"Customer: @AmericanAir never had this happen before but have a work trip to Chicago tomorrow. Just checked in but not giving me a seat assignment. Am I at risk of being bumped? Need this flight!
Brand: @705935 Please DM us your record locator and we'll take a look.
Customer: @AmericanAir Just DMed you, thanks!",booking_reservation
2164834.0,"Customer: @AmericanAir bad weather and air traffic delays don’t mean your staff needs to be uncommunicative and rude! Perhaps my family is right and I should switch to @JetBlue...
Brand: @635456 We expect our team to be professional and courteous at all times. Our apologies for any rudeness, Megan.
Customer: @AmericanAir Unfortunately corporate apologies don’t fix the declining customer service levels across most of the industry.",service_quality_complaint
1768443.0,"Customer: @AmericanAir @188 It’s unacceptable + unprofessional to make remarks about this about anyone, regardless of race, creed, color or gender.
Brand: @240762 We take things like this seriously, and appreciate you bringing it to our attention.
Customer: @AmericanAir I messaged you guys privately two months ago about this, so I hope it was looked into.",service_quality_complaint
824201.0,"Customer: @AmericanAir first time flying your airline in 6 years and will be my last. Had to check my carry on that has flown around the world with!
Brand: @316327 Our agents do their best to judge the available space in the overhead bins, we're very sorry you had to check your bag tonight.
Customer: @AmericanAir I was one of the first zones on the plane??? Your tweet makes no sense...kind of like your airline #badairline",baggage_fees
2025454.0,"Customer: @JetBlue very impressed with complimentary #flyfi on flight today. @AmericanAir should offer same
Brand: @598980 We're working with 3-satellite companies to offer the latest and fastest Wi-Fi as quickly as possible. Thanks for your patience!
Customer: @AmericanAir @598980 But it won't be complimentary...",policy_information
2122747.0,"Customer: @AmericanAir you app let’s me upgrade my seat for more $ but didn’t tell me there was no window https://t.co/aJHlrCc2lF
Brand: @625351 There are a few seats with the window offset, which makes for great napping. If you'd like to move, please ask a crew member.
Customer: @AmericanAir Thank you. Unfortunately I read your text after I landed. Please take this as a suggestion to update your App.",technical_app_issue
774303.0,"Customer: Still trying to figureout what @AmericanAir FA got out of lying about Citi credit card. Very pissed at this level of deception.
Brand: @304976 We always want to give correct information, Kami. Our apologies for any confusion.
Customer: @AmericanAir I submitted a case and waiting to hear back. I have witnesses.",service_quality_complaint
2760105.0,"Customer: Ok flying w/ @AmericanAir and I must say they got some dope air crafts.🛫
Brand: @772295 We agree and are thrilled to hear you like them! Even nicer ones are on the way.
Customer: @AmericanAir My God !!!! I’m excited too see !!!",positive_feedback
383999.0,"Customer: I asked her why she didn't offer to rebook me, because TAKE MY MONEY I want out of Little Rock. @AmericanAir come get your agent Jacqueline. https://t.co/TjPmoHJjIa
Brand: @206953 We count on our team to be courteous and professional. Our apology for any rudeness you may have experienced at Little Rock today.
Customer: @AmericanAir Thank you, I'll contact customer service with the flight info when I get home so you can ensure the LR staff get appropriate training.",service_quality_complaint
2708754.0,"Customer: . @AmericanAir is trying to give me a f*****g workout. 4th gate change 🙄. From 46 to 4 to 32 most recent leg.
Brand: @356935 That was an unintentional #airportcardio and please know we're here to help. We checked and you should be at D32, Mike.
Customer: @AmericanAir Except now there’s another gate change haha 🏃🏻‍♂️ #5thTimeIsTheCharm
Brand: @356935 No way, you must be pulling our leg. Seriously? You can go all out for Thanksgiving and not feel guilty.
Customer: @AmericanAir Do you mean #ThAAnksgiving?",flight_disruption_refund
578856.0,"Customer: @AmericanAir is it possible to jump on that 7:30am flight to ORD?
Brand: @237402 You could try standing by for that flight Aaron. You can add yourself to the list on https://t.co/rZn1O8tOMy or at the airport.
Customer: @AmericanAir Sounds great. Thank you!",booking_reservation
1981927.0,"Customer: Hey @AmericanAir, you already royally screwed up my vacation by losing my bag. Can you at least inform me on what you're doing about it?
Brand: @458106 Once you file a claim our team will begin to track and locate your bag, Conor. Click here for an updates https://t.co/Lts67cwTlN
Customer: @AmericanAir My whole vacation week is screwed up on your mistake. You're not doing very well.",baggage_fees
2590812.0,"Customer: @AmericanAir so your computer system is now not letting me check in? You guys are the worst
Brand: @430361 We've requested some info, if you could check your DMs.
Customer: @AmericanAir Yes &amp; then i have heard nothing
Brand: @430361 We're working on getting it figured out for you, and will DM you once we're done.
Customer: @AmericanAir Ok well my flights at 6:20 CST@so hopefully before then",technical_app_issue
1665408.0,"Customer: Hey @AmericanAir why should I get to airport 2 hrs in advance when your employees aren't even here 1 and a half hours before?
Brand: @507442 We'll get you taken care of as soon as possible, Elliott.
Customer: @AmericanAir I mean unless you have the ability to retroactively apply the hour of sleep I lost being one of 3 people in the entire concourse...
Customer: @AmericanAir Tbh im tired and just trying to find some humor in my flight getting cancelled cuz crappy weather. Just busting your chops
Brand: @507442 We understand the struggle is real and we're sorry for the part we've played. If you need help rebooking, DM your 6 letter record locator.
Customer: @AmericanAir Unless you caused the storms in ohio last night, not your fault. Got rebooked last night via the app",flight_disruption_refund
1235203.0,"Customer: .@AmericanAir @120944 Help! It happened *again.* My TSA pre-check did not appear on my boarding pass, but it's on the reservation.
Brand: @277114 We redid that for you, and you should see the Pre-Check on your boarding pass now. Try to reprint your boarding pass.
Customer: @AmericanAir I see it now! Thank you!",booking_reservation
2555905.0,"Customer: @725696 @119341 @81 @3510 @AmericanAir #FedEx I will urge ALL the online shopping sites I use to #Boycott u. This is despicable that u would even consider for one second 2 profit off the deaths of these magnificent glorious creatures. I will also contact #ConsumerReports if u don’t ⛔️
Brand: @738505 Since 2015, American has banned the transport of animal trophies. We have no plans to change our policy.
Customer: @AmericanAir @738507 @738505 I applaud your American’s stance but the people out trophy hunting have the $ to own/ charter private planes.",policy_information
