root_tweet_id,thread_text,num_turns,predicted_intent,error
2738599.0,"Customer: @AmericanAir the crew on AA2763 Charleston to DFW were awesome this morning. One of the best Teams I have seen.
Brand: @733858 Will, thanks for your kudos! Our #AATeam looks forward to having you on board soon. Anyone in particular you'd like us to recognize?
Customer: @AmericanAir The main cabin crew... all of them just seemed to enjoy what they do, were very polite but in control, and made everything very efficient. I am sure first class was just as good but I was in the back of the bus.😁",3,positive_feedback,
1856449.0,"Customer: @555242 @AmericanAir Soooooooo frustrates me!!!!! Yes - I need to change Airlines - is a pattern of treatment - I feel like the more I fly the worse it gets
Brand: @555240 We'd like to continue seeing you on board! Our Executive Platinum desk is always available to help with bookings eligible for upgrading.
Customer: @AmericanAir @555240 They lost me when my wheelchair assist, 87 yr old mother was diverted for weather, offloaded and then they left without her. Trust is gone.",3,service_quality_complaint,
1656278.0,"Customer: @AmericanAir  why don't my miles from British airways show yet? https://t.co/YzI1nHS6vP
Brand: @383430 If it's been more than 30 days since travel, reach out to our AAdvantage Customer Service team for help: https://t.co/l7FeGMUy12
Customer: @AmericanAir No just since Friday. No problem just looking for the congrats your executive platinum haha",3,policy_information,
1037180.0,"Customer: @AmericanAir -10th flight this year with a cancellation or due to incompetence.  Just lost a high TVC. Way to go!
Brand: @365359 We dislike when flights cancel and do all we can to avoid them. We're glad to see you're now on your way.
Customer: @AmericanAir No enough after the number of flights I have had cancelled that have resulted in overnights, cancelled bus meetings.  It's too late",3,flight_disruption_refund,
687143.0,"Customer: Lisa at gate 37 in LGA is a fucking asshole. Thank you @AmericanAir for quality employees.
Brand: @284089 What happened at the gate? Please follow and DM details.
Customer: @AmericanAir Thank you for your useless DM.",3,service_quality_complaint,
2399450.0,"Customer: @AmericanAir you participate in breast cancer awareness month... why not pediatric cancer awareness month? They are your future customers!
Brand: @690452 Thank you for the suggestion. We actually participate is great number of awareness programs throughout the year.
Customer: @AmericanAir This I know. Just hoping that someday companies will spread the word for pediatric cancer as much as breast cancer.",3,non_actionable_other,
2317305.0,"Customer: Or I should win an award or the @AmericanAir website is really confusing.
Brand: @485183 We're sorry to hear this but we're here to help clarify anything. How can we help?
Customer: @AmericanAir I can't find the option to book a trip with money plus miles.",3,booking_reservation,
418146.0,"Customer: Thanks @AmericanAir for making this the best father daughter trip ever!  #bestcrewever #customerforlife https://t.co/zDEogmqVUy
Brand: @214766 Wow, that's a future pilot in the making and we're honored to be part of it. Please DM your record locator. #AATeam
Customer: @AmericanAir VJSGTW is the record locator.  The crew were spectacular.  My daughter is still smiling about the trip over pancakes.",3,positive_feedback,
279240.0,"Customer: Boicot absoluto a la compañia aerea de @AmericanAir por aconsejar a sus pasajeros no viajar a Catalunya hasta pasado el 13/10...alucinante.
Brand: @182589 We're not advising our customers to stay away from BCN, we're simply offering rebooking options if they'd like.
Customer: @AmericanAir Pues deberias buscar la información que da el @14137 sobre vuestra compañia y vuestros consejos....",3,policy_information,
508986.0,"Customer: @AmericanAir my flight got delayed till tomorrow due to maintenance. no big deal. I just have a funeral to attend in the morning. I still love y’all though. 🍀🤘🏾
Brand: @236913 We're sorry for the wait, we'd like to take a look. Please DM your record locator.
Customer: @AmericanAir I just DM’d the info
Brand: @236913 We've responded to your DMs.
Customer: @AmericanAir I saw. Thank you.",5,flight_disruption_refund,
759481.0,"Customer: Rude male flight attendant and horrible customer service. Celine lead attendant wouldn’t give me his name. @AmericanAir #horribleair
Brand: @210458 We expect our team to be professional and courteous at all times and we're truly sorry for any rudeness. Please DM the flight number.
Customer: @AmericanAir Also, told me in front of a plane full of people because I said they had horrible customer service that I had attitude and it wasn’t needed.",3,service_quality_complaint,
2950353.0,"Customer: @AmericanAir trash ass airline!!!!
Brand: @814765 What's going on, Jacob. We're listening.
Customer: @AmericanAir $1100 for charge fees! A joke! You guys are straight losers
Brand: @814765 Depending on the fare purchased there may be charges for changes, please send a DM with your record locator and more details.
Customer: @AmericanAir ""May have been charges"" yeah! ""May"" have been one for $1100. You DM me.",5,baggage_fees,
783065.0,"Customer: “Sorry” didn’t get me there on time. @AmericanAir https://t.co/xZLgd9411D
Brand: @189229 We hear you, Nikki. We hope for another chance to show you a great experience.
Customer: @AmericanAir @189229 Hope, but not a chance of offering you any compensation for your time or pain, or any change in the cold, unfeeling AA culture.",3,flight_disruption_refund,
2010890.0,"Customer: No thanks to @AmericanAir costing me a lot of time and extra hassles- I am home. Some bonus miles would be nice!
Brand: @518919 We do all possible to avoid delays and we're so sorry your travel has been affected. Please DM your record locator and we'll take a peek.
Customer: @AmericanAir Will do",3,flight_disruption_refund,
2798749.0,"Customer: Turned away at @AmericanAir Miami Admirals Club on D30 as it changed to Flagship Lounge.
Brand: @780863 Our apologies for the inconvenience, but we temporarily closed that Club to complete the construction sooner. Please visit the one at D15.
Customer: @AmericanAir Was told, as EXP on J plus wife on J and two kids on Y I was short one allowance to be let in. In my opinion that’s poor judgement to turn away a family with 2 little ones. D15 is too far, flight boarding in 20m now.",3,service_quality_complaint,
323911.0,"Customer: @AmericanAir Have someone crazy enough to fly into MSY right now, and yet you won't let him get on standby to begin with. Response?...
Brand: @193158 We're keeping an eye on the storm, Alan. We'll continue to update any travel changes here: https://t.co/kNkPUilgez
Customer: @AmericanAir Doesn't answer my question. Why will you not put a PAID customer on standby for an earlier flight to GO INTO the storm?...
Brand: @193158 Our team must follow the terms and conditions of your fare rules. . Please request to speak to a manager for further consideration.
Customer: @AmericanAir Thank you very much for answering my question. Will relay that info to my friend at the airport.",5,flight_disruption_refund,
1771451.0,"Customer: Still mad that @AmericanAir left me in Venice in August
Brand: @532477 Please give us the opportunity to turn it around. #nogrudges
Customer: @AmericanAir I'd like to! What is a way that we can?",3,flight_disruption_refund,
1756733.0,"Customer: Thank you, @AmericanAir. Not. Plane loaded. Door closed. “Sorry folks, we will be sitting here for 1:20 before we take off” #disingenuous
Brand: @528953 We're sorry for your delay, John. There's air traffic congestion in SFO due to the wildfires, but we'll have you airborne ASAP!
Customer: @AmericanAir Thanks. I’m sure there is, but there was congestion when we loaded the plane as well. Begs question: we loaded “on time” why?",3,flight_disruption_refund,
2794687.0,"Customer: @AmericanAir don’t leave without me please 😭😭😭
Brand: @749977 If you need rebooking, please DM your record locator! We're here for you.
Customer: @AmericanAir Can’t afford to rebook! Getting through the airport with a broken ankle then standing in the wheelchair scan line for so long has me nervous. Plane leaves in 19 minutes!
Brand: @749977 We're taking a look at this right now. We'll respond shortly.
Customer: @AmericanAir DMed you
Brand: @749977 Please check your inbox for a response from us.
Customer: @AmericanAir I dont see anything",7,flight_disruption_refund,
2251090.0,"Customer: I fly @SouthwestAir b/c they dont make 12 min announcements about buying a CC- No @AmericanAir I dont want ur CC I want to sleep!
Brand: @655810 You're welcome to wear earbuds and listen to music, or watch our inflight entertainment, Christian. Thanks for your feedback.
Customer: @AmericanAir @655810 Hahaha killed",3,non_actionable_other,
2498547.0,"Customer: 4.@AmericanAir with new delay today &amp; had to re route #CDMX _ #AMERICANAIRLINES should pay back difference &amp;  extra travel costs to Qro https://t.co/7HJGWprxJ8
Brand: @580251 If we can help with rebooking, then please DM your record locator.
Customer: @AmericanAir Finally #AA put United to fly CDMX &amp; find way to Querétaro because cannot miss doctor tomorrow for travel companion Laura Burke neck injury",3,flight_disruption_refund,
1156293.0,"Customer: @391998 @116147 @AmericanAir @AlaskaAir yes :) just landed
Brand: @367039 We'd really like a specialist to reach out to you directly. Please DM the best email and phone contact.
Customer: @AmericanAir @367039 Please ensure in the future that Paulina's trip goes smoothly. Thanks!",3,non_actionable_other,
2599839.0,"Customer: @americanair officially is the worst ever. My 18 year old kid flying home from college, flight delayed, missed connection, made to leave Charlotte airport with no hotel, now trying to book hotel at midnight - there will be a lawsuit!!
Brand: @332385 We're so sorry he has missed his connection. Please have him reach out to us directly via Twitter.
Customer: @AmericanAir It’s not the missed connection....it’s the fact YOU offered nothing but a list of hotels to call. He asked to just sit in the airport fir 4 hours but was forced to leave.",3,flight_disruption_refund,
91932.0,"Customer: Considering that the 8am SFO-JFK was delayed till 5pm due to maintainance, and many were prob rebooked on the 11:45 (meaning not getting home for dinner) can you process the biz-first upgrades so some of us can get biz upgrades? @AmericanAir
Brand: @135931 Our gate agents will be able to distribute the upgrades based on the waitlist, Jessica. We're sorry for the inconvenience.
Customer: @AmericanAir Ho hum no upgrade and now delayed on the tarmac for maintenance again. 😭",3,flight_disruption_refund,
530423.0,"Customer: @British_Airways Hi Paul, I’m inside Galleries First . I can speak to guest services here , however I know it may be complicated with a code share booking (AA ticketed booking, earlier I even considered trying to speak to AA directly, however I know they’re in T3), hence the tweet @AmericanAir
Brand: @234544 Our apologies, Yaron. Premium Economy is not available for an earlier flight.
Customer: @AmericanAir That’s ok, still worth trying. I’m told @British_Airways had to rebook some US bounds passengers due to cancelled flights,so no prospect of availability. Was hoping 2 catch earlier AA6014 from SJC,now don’t think Ill have enough connect time in SJC from arrival.ok, thank u again",3,flight_disruption_refund,
2527817.0,"Customer: #AmericanAirlines
@AmericanAir
Never Again 
#GETATME
Brand: @719750 We're so sorry for the delay. Please work with our team at the airport for any available options.
Customer: @AmericanAir STUCK ON THE PLANE",3,flight_disruption_refund,
1217151.0,"Customer: @americanair stuck in Dallas after BA delay caused us to missconnect. Gate won't help-is this how you treat misconnects???
Brand: @405619 We see you're on your way now, Vanessa. Thanks so much for your patience today.
Customer: @AmericanAir Yes, and thank you @Americanair for sorting us out!!",3,flight_disruption_refund,
1559253.0,"Customer: Sitting on a plane watching a guy do maintenance on it two hours after we were supposed to leave @AmericanAir https://t.co/KepmCWxEwn
Brand: @479304 You're currently scheduled to depart at 12:40a. We appreciate your patience.
Customer: @AmericanAir 😂🙄",3,flight_disruption_refund,
515535.0,"Customer: @AmericanAir gets a failing grade for customer service. So bad
Brand: @238763 What's got you feeling like this, Tom?
Customer: @AmericanAir Ask the gate agent at H15 why she picked on me for no reason and made me check my bag
Brand: @238763 We rely on our team to monitor the amount of overhead space available and we're sorry you had to check your bag.
Customer: @AmericanAir Not that at all. They said it was too big. I fly every week on American and it always fits. Very unhappy
Brand: @238763 We're so sorry, Tom. Please DM your record locator so we can send this to our team.
Customer: @AmericanAir Flight AA0479 today ORD to PHL",7,baggage_fees,
1345954.0,"Customer: @433852 On @AmericanAir I got a bunch of cookies. #winning https://t.co/HHmqZ4EdAo
Brand: @433851 Score! That's a nice sleeve of #SweetTreats for you, Aaron.
Customer: @AmericanAir Made my day. I love these things.",3,positive_feedback,
2108276.0,"Customer: @AmericanAir  So losing my luggage as well as being delayed for 12 hours since the pilot timed out while sitting on the tarmac, stuck in a hotel with no ride back to airport, day of loss wages and rude behavior this airline thinks that a  $200 voucher for two people is great.
Brand: @622059 We know it's been a frustrating experience for you. We never mean to upset you, but aren't able to offer anything further.
Customer: @AmericanAir For dishonest and incompetency to this extent and you are refusing to compensate accordingly.",3,flight_disruption_refund,
775816.0,"Customer: No bereavement fair, then delayed at the gate, now it's over an hour on the tarmac @AmericanAir is failing. #AmericanAirlinesfail #DoBetter
Brand: @305375 We're very sorry for your loss, Allison. We know that delays are no fun, and we really appreciate your patience.
Customer: @AmericanAir Flight was due to leave at 8:25 it's now 10:14.
Brand: @305375 We're working hard to get you in the air. Sorry for the wait.
Customer: @AmericanAir Keep on working hard. Maybe someday I'll leave Chicago.",5,flight_disruption_refund,
2191842.0,"Customer: Arg. I keep getting jacked up by @AmericanAir with zero resolution each time. Today I checked in &amp; assigned worst seat available. 😐
Brand: @457863 Check with our gate team for other seat options. They'll be glad to take a look.
Customer: @AmericanAir Ok. 😐 That doesn’t solve the problem. That redirects the customer with no solution... makes no sense to assign worst seat available.",3,service_quality_complaint,
27969.0,"Customer: (But I’m mostly looking forward to @AmericanAir Flagship Lounge time at JFK! 🥂)
Brand: @122130 The skies just haven't been the same without you. We're looking forward to seeing you on board soon!
Customer: @AmericanAir My FA was AMAZING but I didn’t catch his name. 😞 If I DM my record locator, can you pass along a good word to his boss?",3,positive_feedback,
1201465.0,"Customer: I've never used the app before to check in, but it's not allowing me to check in bags on the app or online. Is that normal?  @AmericanAir
Brand: @402298 Yes, that's normal. The bags can be checked in with a skycap, at the self serve kiosk, or at the airport on the departure day.
Customer: @AmericanAir Okay, thanks!",3,baggage_fees,
2357005.0,"Customer: @AmericanAir I told him ‘suite 400’. He wrote ‘sweet 400’ this is what I’m dealing with here.
Brand: @680881 Our baggage team will get your bag back to you, even with a misspelling.
Customer: @AmericanAir Here’s an interesting idea … allowing people to actually TRACK their baggage, by claim check. You know, as if it were 2017 or something
Brand: @680881 Here's a way to track your claim: https://t.co/Lts67cwTlN
Customer: @AmericanAir Yes, if you consider “Baggage status: File xxxxxxx has been closed” actually tracking anything. Or even informative.",5,service_quality_complaint,
866800.0,"Customer: @AmericanAir sure wish your amazing flight attendants wouldn’t put their bags over rows 1-2. Those seated in bulkhead have no place to go
Brand: @217566 We always want to make sure you have enough room for your bags above your seat, Bill. We appreciate your feedback!
Customer: @AmericanAir Thx. This is a regular problem.",3,baggage_fees,
2387540.0,"Customer: @AmericanAir Sitting on the tarmac with this noise. Sustained. Nonstop. 30 minutes and counting 😡 https://t.co/W08zXLWUR8
Brand: @330121 Sorry for the frustration, clay. We always want you to have an excellent experience with us.
Customer: @AmericanAir Too bad all four of my flights were FAR from ""excellent"" experiences. More like abysmal
Brand: @330121 If there's anything we can do to help, let us know.
Customer: @AmericanAir Apparently there isn't you can do to ""help."" Just spoke with Terry on your ""customer service"" line and she was rude and dismissive. The handling of this situation with your airline is getting worse by the minute. Will NEVER fly AA again
Customer: @AmericanAir And to add insult to injury, the only method of communication is supposedly via twitter/email so resolution and restitution will undoubtedly take an exorbitant amount of time, IF AT ALL. 2017 @30782 Airline of the Year? What a joke!
Brand: @330121 Our Reservations team are available to offer resolutions 24/7. We're very sorry for any rudeness. Please share your record locator in DMs.
Customer: @AmericanAir Maybe I wasn't entirely clear; I do not want to email, tweet, or DM to get this resolved. I want to speak to a human being that can take care of this today as opposed to wasting time on social networks. This is no way to conduct business.
Brand: @330121 You would need to ask to speak to a supervisor then at the number listed above. They're available also 24/7.
Customer: @AmericanAir Already tried that, Terry was rude and dismissive. Maybe I should just start listing my complaints here on Twitter
Brand: @330121 We're happy to help in anyway we can. Please follow and share the details in DMs.
Customer: @AmericanAir Nah, I'll just post them live thanks #SharingIsCaring",12,service_quality_complaint,
492608.0,"Customer: @AmericanAir question.  My AA app is not working. It is asking me to update but I do not see an update in the App Store.
Brand: @232428 Did you try removing it and installing it again?
Customer: @AmericanAir Let me give that a try.",3,technical_app_issue,
2928224.0,"Customer: @AmericanAir porqueria de compañia #Sinvergüenzas
Brand: @810097 Our apologies for the delay of your bag. Please be sure to file a report with the Baggage Service Office.
Customer: @AmericanAir Pagar por un servico en una compañía como @AmericanAir es perder la plata...compañia donde las promesas de servicio y la politica de atencion al cliente no sirve de nada
Brand: @810097 Please continue to work with our baggage folks. Well have you reunited with your bag as soon as possible.
Customer: @AmericanAir Por todas las redes sociales seguire dia tras dia señalando a @AmericanAir como una compañia poco seria y sinvergüenza",5,baggage_fees,
1369183.0,"Customer: @AmericanAir Whats going on? No pre-flight drink in first class?
Brand: @438706 A pre-departure beverage should be provided is time allows. What's your flight number?
Customer: @AmericanAir AA1432
Brand: @438706 We appreciate the additional info. We'll pass it along for internal review.
Customer: @AmericanAir I'll take a gin and tonic thanks! 😬",5,service_quality_complaint,
2843215.0,"Customer: @AmericanAir if I missed my flight this morning and was put on standby for a later flight, what time should I arrive at the airport to up my chances of getting on a sold-out flight? The earlier the better? Or is my name already on a list? #help 😔😔😔😣
Brand: @790998 You're on standby so the earlier the better.
Customer: @AmericanAir Thanks - On my way. Any way to check my chances or status for flight 707 to LAX?
Brand: @790998 Looks like the flight is full at this time, Rebecca.
Customer: @AmericanAir Made it 😅😅😅😅",5,flight_disruption_refund,
947150.0,"Customer: I'm quite certain I've never been on time flying @AmericanAir out of AVL. Still sitting on the runway &amp;have a connection to make
Brand: @343984 We've responded to your DM. Please take a look when you get a chance.
Customer: @AmericanAir What a surprise. There isn't a gate for this flight.",3,flight_disruption_refund,
1710939.0,"Customer: @AmericanAir why do you have people sitting in the runway in Dallas with no AC?!?!? Got to turn my phone off befor I get yelled at!!!!
Brand: @518298 We know it can get warm while waiting and we apologize. Thanks so much for your patience.
Customer: @AmericanAir You ever had your knee pits sweat?!?!?",3,non_actionable_other,
789097.0,"Customer: Hey, @AmericanAir: What do fall showers bring? #DoubleRainbow! @129841 #RoadWarrior https://t.co/pyjFVDzjs2
Brand: @308173 Okay, how gorgeous is this shot? You always capture the greatest views.
Customer: @AmericanAir @308173 Ah, o'hare, the place where my mother wasn't allowed to board a plane to Ireland to celebrate beating cancer. Thanks #AAteam",3,non_actionable_other,
2544145.0,"Customer: @AmericanAir Hello! Any idea exactly when the pricing for your new DFWKEF service goes on sale? Thanks!
Brand: @474022 Morning. The flights will be loaded in the system on 18NOV17 and will be on sale 20NOV17, with the first departure 07JUN18. #Iceland
Customer: @AmericanAir Thank you!! Cannot wait.",3,policy_information,
2504442.0,"Customer: Just got to Grenada and @AmericanAir sent my bags Bogota, Columbia. 🤦🏽‍♂️ Second time this happened coming to Grenada.
Brand: @317490 We're truly sorry to hear this happened. Please file a report with our team and check the status here: https://t.co/Lts67cwTlN
Customer: @AmericanAir “Sorry” is easy. I’m going to have to buy a new wardrobe. Who pays for that? #fail",3,baggage_fees,
3594.0,"Customer: @AmericanAir stuck on flight 609 in Charlotte over 55 minutes due to a computer card tech issue while pilot repeatedly advised it would only take a ""few minutes"" to fix. Why wasn't this issue reported by previous pilot that arrived minutes b4 we boarded in effort to save time?
Brand: @116569 We're sorry for the delay. The previous pilot may not have been aware of the problem. We appreciate your patience.
Customer: @AmericanAir After 1 hour of being lied to by the pilot - we are now being totally inconvenienced by having to un-board this plane and board another plane - meanwhile i should be landing in Miami in 50 minutes. Completely irresponsible and utmost negligent on Pilots behalf
Customer: @AmericanAir I have flown @AmericanAir 15 times in the past 12 months and only departed on schedule 4 times.
Brand: @116569 Our crew is there to serve you and not deceive you in any way. We're also here to help so please share your flight details via DMs.
Customer: @AmericanAir Not only has my family, and several other families been inconvenienced by @AmericanAir  today - this is now 16 flights in one year with only 5 ""on time"" departures.
Brand: @116569 Our offer still stands to assist, Andrew.
Customer: @AmericanAir But - that's really not the issue. The issue is @AmericanAir habitually inconveniences its customer base and displays a demeanor that its a  normal practice in the airlines industry with no above and beyond accommodations offered to its inconvenienced and unsatisfied customers !",8,flight_disruption_refund,
2804641.0,"Customer: @AmericanAir  https://t.co/mHwGtzsSof
Brand: @782281 We ask passengers remove valuables and medication before checking a bag. We'll work to reunite you ASAP.
Customer: @AmericanAir The bag made it to the plane and then they decided to put it on a plane to another state instead. That's not okay, nor is it okay to blame the passenger for airline error.",3,baggage_fees,
1487956.0,"Customer: On tarmac at DCA for over 1.5 hrs w/o explanation from @AmericanAir while other planes take off. This, after a 20 hr trip from hell on Thur.
Customer: @AmericanAir I had to drive home in a rental. Got nothing from @AmericanAir, wouldn’t let me lodge a complaint by the phone. AAdvantage didn’t matter
Brand: @465596 We appreciate your loyalty and hope you'll give us another chance to impress you Delaney.
Customer: @AmericanAir I wasted thousands of points on this trip from hell, missed my 1st day at a new job, and drove DC to NYC after 3 fights cancellations",4,flight_disruption_refund,
2306892.0,"Customer: @135931 @AmericanAir None. I’m not going to reward AA by giving them more money!
Brand: @312663 We're sorry for the unexpected seat change, Charles. We do our best to accommodate our customers in their preferred seats.
Customer: @AmericanAir Lol.",3,service_quality_complaint,
159025.0,"Customer: @AmericanAir would be nice if your 6+ hrs flight to hawaii had power, or inseat entrainment. Expected more on flight#663 https://t.co/Ut14jGMRq5
Brand: @152570 We're working hard to include power on most our planes and either inflight entertainment, or streaming capability, David.
Customer: @AmericanAir Well the crew was nice, and the flight went quick.",3,service_quality_complaint,
515572.0,"Customer: @AmericanAir working late tonight because I failed to get work done on AA182 Monday night due to lack of working power ports in F on the 738. I think its about time your wifi and old powerports are updated for us business travelers?
Brand: @238773 We know these things are very important to our customers! Was the crew advised? We'll send this to maintenance for a look and send a DM.
Customer: @AmericanAir Yes, I let the crew know. it was 5A/B
Brand: @238773 Thanks, we'd like to look into this further. Please give a follow so we can DM back details.
Customer: @AmericanAir Just followed, would like to know details, thanks",5,service_quality_complaint,
1659972.0,"Customer: @AmericanAir Trying to book a flight DFW-CVG. Are you all not flying AA2315 on 10/31? Thanks!
Brand: @453702 Hey, Sarah, we checked and we're not operating flight 2315 on the 31st of Oct. It will resume however the following day.
Customer: @AmericanAir Thanks! I booked a different outbound ✈️",3,booking_reservation,
1404171.0,"Customer: @AmericanAir 1hr + delay for a broken lavatory door. #getittogether
Brand: @149537 We'll get this fixed and get you headed out soon. Thanks for your patience this morning.
Customer: @AmericanAir Unfortunately, patience did not help me make my 9:00 am class which was a significan inconvenience to me and my learning experience.",3,flight_disruption_refund,
1109666.0,"Customer: @AmericanAir are you understaffed?why is a whole plane of people waiting on the crew? Supposed to depart at 7:50…
Brand: @381870 Thanks for hanging in there with us today. We're glad to see you're #wheelsup and on your way.
Customer: @AmericanAir @381870  https://t.co/YdD8swZwQh",3,flight_disruption_refund,
308304.0,"Customer: @AmericanAir TURN THE AC ON flight 2539 stuck on tarmac
Brand: @189620 Our crew members will have you in the air and cooled off just as quickly as we can.
Customer: @AmericanAir Two hours after boarding, still on the ground. One announcement from the crew. Can’t be too difficult to keep your customers informed",3,flight_disruption_refund,
1113698.0,"Customer: @AmericanAir flt3007 can anyone tell us the status of when a first officer will arrive? Clearly you know after 14 hours u need a flt crew
Brand: @203186 We're very sorry for the long travel delay. Our gate team is working with our Flight Crew to ensure we depart at 6:45am.
Customer: @AmericanAir Well since the flt attendants just came off the plane and left shall we assume this flt will be delayed awhile? What’s the ETA now?
Brand: @203186 We're looking into the details for you.
Customer: @AmericanAir It’s now 6:52am no updates and clearly not departing at 7:00am this is unbelievable https://t.co/0PydQBNUXv",5,flight_disruption_refund,
2668873.0,"Customer: @AmericanAir Is I️t common practice for your customer service agents to have an attitud and refuse to transfer calls to a supervisor? Now I️ remember why I️ fly @SouthwestAir!
Brand: @751728 We always want to provide excellent customer service, Jenn. We're here to help. What's going on?
Customer: @AmericanAir Missed my fight this AM due to traffic Called and told my only option was standby-&amp;that I️ needed to pay $200 to confirm my return flight Absurd to charge someone for a flight they already paid for. Asked2speak2a supervisor-told rudely told that I️t was her policy to not transf",3,flight_disruption_refund,
379467.0,"Customer: @AmericanAir I used points to fly to EU from USA. Allowed 2 bags on the way. Just checked in Frankfurt &amp; was charged €86 1 bag! 👎🏼AA😡 shame!
Brand: @206030 Baggage allowance can differ each direction. We're sorry for any confusion.
Customer: @AmericanAir Confusion?  Who would think they could take things on vacation but not get them home!  Where is the customer service?
Customer: @AmericanAir First we are charged for bags because gas is expensive. Gas no longer expensive but airlines make $Billions off bagged fees. So unacceptable https://t.co/uJdxGbhyAU
Brand: @206030 We see you flew separate carriers each direction so the operating carriers determined baggage allowance.
Customer: @AmericanAir This is true but both flights are operated by British Airways in both directions. So guess which carrier I choose next time?
Brand: @206030 For clarification, your outbound flight was operated by BA and this one is operated by AA.
Customer: @AmericanAir For clarification it is also Flight BA 1561. It appears being right &amp; not being sorry is the motive. I understand. No AA for the future 4 me",8,baggage_fees,
407642.0,"Customer: I love when @AmericanAir delays my flight, tells me I can call them, then is rude to me over the phone and doesn't help. Miss u @Delta 😭😒
Brand: @212170 Kind and polite reps are what we want you to speak to and our apologies for the rudeness you encountered.
Customer: @AmericanAir Seems to be a trend...agents at ticket counter at BDL were yelling at customers too. Tense times. Makes me not want to fly American",3,service_quality_complaint,
2301419.0,"Customer: @AmericanAir Flt 4332 terrible customer service. Herding like cattle in a bus. Grabbing our bags from us. Low Class Service &amp; Employees! ✈️🙏
Brand: @311634 We want to provide the best customer service and appreciate your feedback. Our crew will take great care of you on board.
Customer: @AmericanAir I hope on board is perfect. Precious cargo. The service from Ronald Reagan to Onboard by ur staff is the WORST. A disgrace for $ amt paid! 👎
Brand: @311634 We're sorry the trip hasn't started off on the right foot. We'll try to make it up to you with stellar service on board.
Customer: @AmericanAir Stellar customer service is the plane landing. The Pilots Job &amp; our trust in them and then seeing a monetary refund or credit in my account
Brand: @311634 We appreciate your feedback on your experience at DCA. We're unable to offer a credit for any rudeness you've encountered.
Customer: @AmericanAir I expect both my bag &amp; daughters bag to be in perfect condition at #JFK after landing. How about that? U let bigger bags on,, DISCRIMINATION
Brand: @311634 American has a global, diverse workforce and does not tolerate discrimination. We invite you to share your name in DM for any follow-up.
Customer: @AmericanAir Its 1:10pm. We have not budged! Flt 4332. General nastiness continues. Love the view at DCA. What a joke. https://t.co/BSmaOBADLb",9,flight_disruption_refund,
344692.0,"Customer: Stranded in DFW with literally nothing 😡 I will never fly @AmericanAir again! Worst flight experience ever.
Brand: @198000 Taylor, we don't want you to leave us. What's going on, can we help turn it around?
Customer: @AmericanAir it couldn’t be gotten for me.
Brand: @198000 Our sincere apologies for this. We always want to have you to your destination on time, and we appreciate your patience.
Customer: @AmericanAir can you please help me with who to contact about my bags? They were supposed to be on 1st flight to ABI but haven’t left DFW",5,baggage_fees,
2513358.0,"Customer: take me home @AmericanAir After six weeks on the road I am ready to see my hubby and spend some QT at the homefront until after Turkey Day.  #workvibeflow #homebound
Brand: @716240 Welcome aboard, Tracy. That sounds fabulous! We'll gladly fly you to #theplacewhereyoubelong.
Customer: @AmericanAir @716240 Safe travels.",3,non_actionable_other,
600992.0,"Customer: @AmericanAir I'm diabetic and plan on bringing granola bars or trail mix or something for my blood sugar on our flight to Hawaii. Do we have to go through a different security check for that?
Brand: @142024 We've no say on what TSA allows but you should be fine bringing small quantities of food such as granola bars and/or trail mix.
Customer: @AmericanAir Do we have to be in a different security check for that?
Brand: @142024 No, we're not aware of any different security checks. You're welcome to reach out to our friends @120944 as well!
Customer: @AmericanAir @120944 Thank you",5,policy_information,
620656.0,"Customer: Flying to CLT for holiday with @267308 from busiest airport, busiest travel day and @AmericanAir greeted me w free coffee! #grateful https://t.co/e39MeZh9NB
Brand: @267307 Awe, we love this and we're so grateful for our friendship, Brad. #HappyThanksgiving from our family to yours!
Customer: @AmericanAir Awe thanks. Your flights from ORD to CLT and JFK literally make our long distance relationship possible as we plan our wedding! 🙏🏻
❤️🧡💛💚💙💜🛫 https://t.co/RQdvciRxQS",3,positive_feedback,
2278393.0,"Customer: @AmericanAir - very disappointed w/your policy to charge so much to share miles with someone. Have a dear friend w/cancer, but is too costly for me to share miles so he can go to Mayo Clinic. Have to book thru my account, he can't add my share w/others. Please reconsider.
Brand: @662467 We'd suggest contacting AAdvantage Customer Service, Rhonda. Click here for contact info. https://t.co/l7FeGMUy12 They're open M-F, 8a-7p.
Customer: @AmericanAir Thank you.",3,policy_information,
2588426.0,"Customer: Boo @AmericanAir  Most unfriendly family airlines! No pre boarding for families with toddlers. 30 minutes to board in BNA to CLT fly @Delta
Brand: @733319 We love our traveling families and you're welcome to request early boarding with our team at the gate.
Customer: @AmericanAir @733319 Not the right customer service response to someone who just spent 30 minutes trying to keep a young child calm while standing in line.
Customer: @733320 @AmericanAir Would have been nice for that to have been suggested to us prior to getting to our gate
Brand: @733319 We have a great link for future travels. Check out the third bullet. https://t.co/RbICpbO1ka
Customer: @AmericanAir Please forward that link to your gate employee in Nashville. She may find this helpful to avoid future customer service  fails.",6,service_quality_complaint,
805729.0,"Customer: Had the worst flight with @AmericanAir last night, but at least I’m home
Brand: @312000 We always want your flights with us to be excellent, Marcus. We'd love another chance in the future to wow you!
Customer: @AmericanAir Well I have to give you one since my flight back to San Diego is booked with you already.",3,service_quality_complaint,
